ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,black_friday,black_friday_lower,black_friday_upper,christmas_shopping,christmas_shopping_lower,christmas_shopping_upper,cyber_monday,cyber_monday_lower,cyber_monday_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,new_year,new_year_lower,new_year_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2011-05-16,28102.52062284266,17457.681801210063,41185.83052179705,28102.52062284266,28102.52062284266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031079614926371138,0.031079614926371138,0.031079614926371138,0.0,0.0,0.0,-0.020286223359834737,-0.020286223359834737,-0.020286223359834737,0.051365838286205875,0.051365838286205875,0.051365838286205875,0.0,0.0,0.0,28975.936142261016
2011-05-17,28107.365081147367,18431.932692122962,42914.46533466537,28107.365081147367,28107.365081147367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09492899448203122,0.09492899448203122,0.09492899448203122,0.0,0.0,0.0,0.05470919881301502,0.05470919881301502,0.05470919881301502,0.040219795669016206,0.040219795669016206,0.040219795669016206,0.0,0.0,0.0,30775.568985840044
2011-05-18,28112.209539452073,16697.669986230674,41468.93991351817,28112.209539452073,28112.209539452073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04649356524498088,0.04649356524498088,0.04649356524498088,0.0,0.0,0.0,0.018194041286034995,0.018194041286034995,0.018194041286034995,0.028299523958945888,0.028299523958945888,0.028299523958945888,0.0,0.0,0.0,29419.246387855164
2011-05-19,28117.053997756786,25298.98515634936,49535.91098937982,28117.053997756786,28117.053997756786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32217950473140106,0.32217950473140106,0.32217950473140106,0.0,0.0,0.0,0.3061687470004639,0.3061687470004639,0.3061687470004639,0.016010757730937117,0.016010757730937117,0.016010757730937117,0.0,0.0,0.0,37175.79252926013
2011-05-20,28121.89845606149,14066.940344136585,37587.67084939863,28121.89845606149,28121.89845606149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08366128324169719,-0.08366128324169719,-0.08366128324169719,0.0,0.0,0.0,-0.08741452837699143,-0.08741452837699143,-0.08741452837699143,0.003753245135294247,0.003753245135294247,0.003753245135294247,0.0,0.0,0.0,25769.184344034686
2011-05-22,28131.587372670903,3293.896295684949,26417.157301403087,28131.587372670903,28131.587372670903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48280054590607885,-0.48280054590607885,-0.48280054590607885,0.0,0.0,0.0,-0.4636340986882251,-0.4636340986882251,-0.4636340986882251,-0.019166447217853745,-0.019166447217853745,-0.019166447217853745,0.0,0.0,0.0,14549.641631940834
2011-05-23,28136.431831144717,14681.773503340495,38023.40286559064,28136.431831144717,28136.431831144717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04944398393437713,-0.04944398393437713,-0.04944398393437713,0.0,0.0,0.0,-0.020286223360502426,-0.020286223360502426,-0.020286223360502426,-0.02915776057387469,-0.02915776057387469,-0.02915776057387469,0.0,0.0,0.0,26745.2545477149
2011-05-24,28141.276289618534,16554.146734820417,40535.066811797515,28141.276289618534,28141.276289618534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016914750003427292,0.016914750003427292,0.016914750003427292,0.0,0.0,0.0,0.054709198811471016,0.054709198811471016,0.054709198811471016,-0.037794448808043724,-0.037794448808043724,-0.037794448808043724,0.0,0.0,0.0,28617.278942834804
2011-05-25,28146.120748092348,15025.149496589287,38403.045242975444,28146.120748092348,28146.120748092348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026665942513880214,-0.026665942513880214,-0.026665942513880214,0.0,0.0,0.0,0.01819404128564439,0.01819404128564439,0.01819404128564439,-0.044859983799524605,-0.044859983799524605,-0.044859983799524605,0.0,0.0,0.0,27395.577910234984
2011-05-26,28150.96520656617,24126.790334470334,47636.8451944676,28150.96520656617,28150.96520656617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2559718011752109,0.2559718011752109,0.2559718011752109,0.0,0.0,0.0,0.30616874700078395,0.30616874700078395,0.30616874700078395,-0.05019694582557301,-0.05019694582557301,-0.05019694582557301,0.0,0.0,0.0,35356.8184753116
2011-05-27,28155.809665039982,12226.078483895362,36396.2468521291,28155.809665039982,28155.809665039982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1411253360711052,-0.1411253360711052,-0.1411253360711052,0.0,0.0,0.0,-0.08741452837716418,-0.08741452837716418,-0.08741452837716418,-0.05371080769394102,-0.05371080769394102,-0.05371080769394102,0.0,0.0,0.0,24182.311563707142
2011-05-29,28165.498581987613,1275.9717992562057,25844.362389774742,28165.498581987613,28165.498581987613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5188494494198858,-0.5188494494198858,-0.5188494494198858,0.0,0.0,0.0,-0.4636340986889229,-0.4636340986889229,-0.4636340986889229,-0.0552153507309629,-0.0552153507309629,-0.0552153507309629,0.0,0.0,0.0,13551.845150086767
2011-05-31,28175.187498935244,16212.326676206374,40370.406513535185,28175.187498935244,28175.187498935244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048070031929696375,0.0048070031929696375,0.0048070031929696375,0.0,0.0,0.0,0.054709198811972004,0.054709198811972004,0.054709198811972004,-0.04990219561900237,-0.04990219561900237,-0.04990219561900237,0.0,0.0,0.0,28310.625715205144
2011-06-01,28180.03195740906,15099.025570239317,39877.44746459267,28180.03195740906,28180.03195740906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026921332348256805,-0.026921332348256805,-0.026921332348256805,0.0,0.0,0.0,0.018194041286918997,0.018194041286918997,0.018194041286918997,-0.045115373635175794,-0.045115373635175794,-0.045115373635175794,0.0,0.0,0.0,27421.387951499153
2011-06-02,28184.876415882874,23654.154236781236,47676.70857656151,28184.876415882874,28184.876415882874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26693022642973896,0.26693022642973896,0.26693022642973896,0.0,0.0,0.0,0.30616874699988655,0.30616874699988655,0.30616874699988655,-0.03923852057014757,-0.03923852057014757,-0.03923852057014757,0.0,0.0,0.0,35708.271859468696
2011-06-03,28189.720875629955,13126.965466510896,37463.173093223864,28189.720875629955,28189.720875629955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11998497764526739,-0.11998497764526739,-0.11998497764526739,0.0,0.0,0.0,-0.08741452837719244,-0.08741452837719244,-0.08741452837719244,-0.03257044926807495,-0.03257044926807495,-0.03257044926807495,0.0,0.0,0.0,24807.377846541167
2011-06-05,28199.40979512411,1833.0144069981245,26718.076124418745,28199.40979512411,28199.40979512411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48183103229948654,-0.48183103229948654,-0.48183103229948654,0.0,0.0,0.0,-0.463634098687608,-0.463634098687608,-0.463634098687608,-0.018196933611878536,-0.018196933611878536,-0.018196933611878536,0.0,0.0,0.0,14612.059063303208
2011-06-06,28204.25425487119,14840.796625332381,39698.75460421021,28204.25425487119,28204.25425487119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03148598878109042,-0.03148598878109042,-0.03148598878109042,0.0,0.0,0.0,-0.02028622335929954,-0.02028622335929954,-0.02028622335929954,-0.01119976542179089,-0.01119976542179089,-0.01119976542179089,0.0,0.0,0.0,27316.215421823294
2011-06-07,28209.09871461827,16930.22152164041,42248.616380783955,28209.09871461827,28209.09871461827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499024189139021,0.0499024189139021,0.0499024189139021,0.0,0.0,0.0,0.05470919881247298,0.05470919881247298,0.05470919881247298,-0.004806779898570887,-0.004806779898570887,-0.004806779898570887,0.0,0.0,0.0,29616.80097585877
2011-06-08,28213.94317436535,17156.00754610615,40697.483384885345,28213.94317436535,28213.94317436535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01882945580185051,0.01882945580185051,0.01882945580185051,0.0,0.0,0.0,0.0181940412848631,0.0181940412848631,0.0181940412848631,0.0006354145169874086,0.0006354145169874086,0.0006354145169874086,0.0,0.0,0.0,28745.196370362984
2011-06-09,28218.78763411243,25048.48766908754,48579.93157527587,28218.78763411243,28218.78763411243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109706768057454,0.3109706768057454,0.3109706768057454,0.0,0.0,0.0,0.3061687470013059,0.3061687470013059,0.3061687470013059,0.0048019298044395045,0.0048019298044395045,0.0048019298044395045,0.0,0.0,0.0,36994.00312332997
2011-06-10,28223.63209385951,13915.888158238906,38161.48376996611,28223.63209385951,28223.63209385951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08001537979105305,-0.08001537979105305,-0.08001537979105305,0.0,0.0,0.0,-0.0874145283768368,-0.0874145283768368,-0.0874145283768368,0.007399148585783749,0.007399148585783749,0.007399148585783749,0.0,0.0,0.0,25965.307452786386
2011-06-12,28233.32101335367,3420.999963649871,27421.752255808104,28233.32101335367,28233.32101335367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.456715917176243,-0.456715917176243,-0.456715917176243,0.0,0.0,0.0,-0.4636340986884306,-0.4636340986884306,-0.4636340986884306,0.006918181512187607,0.006918181512187607,0.006918181512187607,0.0,0.0,0.0,15338.713911808556
2011-06-13,28238.16547310075,16446.862785569112,39718.87474971988,28238.16547310075,28238.16547310075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01680544877605057,-0.01680544877605057,-0.01680544877605057,0.0,0.0,0.0,-0.020286223357924058,-0.020286223357924058,-0.020286223357924058,0.003480774581873472,0.003480774581873472,0.003480774581873472,0.0,0.0,0.0,27763.610429712917
2011-06-14,28243.01134585919,16979.92938536421,41517.13437189486,28243.01134585919,28243.01134585919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05247555517667406,0.05247555517667406,0.05247555517667406,0.0,0.0,0.0,0.05470919881271226,0.05470919881271226,0.05470919881271226,-0.0022336436360382017,-0.0022336436360382017,-0.0022336436360382017,0.0,0.0,0.0,29725.079046094255
2011-06-15,28247.85721861764,17065.70975633316,39898.55000460677,28247.85721861764,28247.85721861764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007935276812703299,0.007935276812703299,0.007935276812703299,0.0,0.0,0.0,0.01819404128453618,0.01819404128453618,0.01819404128453618,-0.010258764471832882,-0.010258764471832882,-0.010258764471832882,0.0,0.0,0.0,28472.01178501309
2011-06-16,28252.703091376083,24730.8436128036,48071.85716684991,28252.703091376083,28252.703091376083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28560284806632796,0.28560284806632796,0.28560284806632796,0.0,0.0,0.0,0.3061687470004085,0.3061687470004085,0.3061687470004085,-0.020565898934080562,-0.020565898934080562,-0.020565898934080562,0.0,0.0,0.0,36321.75555984544
2011-06-17,28257.548964134527,13232.980085263995,37293.192693241246,28257.548964134527,28257.548964134527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12047891486978458,-0.12047891486978458,-0.12047891486978458,0.0,0.0,0.0,-0.08741452837700955,-0.08741452837700955,-0.08741452837700955,-0.03306438649277503,-0.03306438649277503,-0.03306438649277503,0.0,0.0,0.0,24853.110128055792
2011-06-19,28267.24070965141,1991.3145118555606,24093.32083561426,28267.24070965141,28267.24070965141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5276111469351745,-0.5276111469351745,-0.5276111469351745,0.0,0.0,0.0,-0.46363409868711575,-0.46363409868711575,-0.46363409868711575,-0.06397704824805871,-0.06397704824805871,-0.06397704824805871,0.0,0.0,0.0,13353.129418139573
2011-06-20,28272.08658240986,13718.00308324108,38066.773126370594,28272.08658240986,28272.08658240986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10221295155110045,-0.10221295155110045,-0.10221295155110045,0.0,0.0,0.0,-0.020286223360139896,-0.020286223360139896,-0.020286223360139896,-0.08192672819096056,-0.08192672819096056,-0.08192672819096056,0.0,0.0,0.0,25382.31316631348
2011-06-21,28276.9324551683,15282.910615965451,38373.34634975296,28276.9324551683,28276.9324551683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046441252632100444,-0.046441252632100444,-0.046441252632100444,0.0,0.0,0.0,0.054709198811429965,0.054709198811429965,0.054709198811429965,-0.10115045144353041,-0.10115045144353041,-0.10115045144353041,0.0,0.0,0.0,26963.71629135699
2011-06-22,28281.778327926746,12612.349229043593,36842.25646546737,28281.778327926746,28281.778327926746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10311502879534598,-0.10311502879534598,-0.10311502879534598,0.0,0.0,0.0,0.018194041284145535,0.018194041284145535,0.018194041284145535,-0.12130907007949152,-0.12130907007949152,-0.12130907007949152,0.0,0.0,0.0,25365.50194125899
2011-06-23,28286.62420068519,20980.01454994616,44678.51105442303,28286.62420068519,28286.62420068519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16413363673931386,0.16413363673931386,0.16413363673931386,0.0,0.0,0.0,0.30616874699951113,0.30616874699951113,0.30616874699951113,-0.14203511026019727,-0.14203511026019727,-0.14203511026019727,0.0,0.0,0.0,32929.41070182194
2011-06-24,28291.470073443634,8627.795074500546,34099.73781745092,28291.470073443634,28291.470073443634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25035652262841457,-0.25035652262841457,-0.25035652262841457,0.0,0.0,0.0,-0.087414528376654,-0.087414528376654,-0.087414528376654,-0.1629419942517606,-0.1629419942517606,-0.1629419942517606,0.0,0.0,0.0,21208.51600581043
2011-06-26,28301.161818565717,-2148.270360186449,21159.65512897285,28301.161818565717,28301.161818565717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6673485204715552,-0.6673485204715552,-0.6673485204715552,0.0,0.0,0.0,-0.46363409868793826,-0.46363409868793826,-0.46363409868793826,-0.20371442178361704,-0.20371442178361704,-0.20371442178361704,0.0,0.0,0.0,9414.423351319816
2011-06-27,28306.00769112676,9802.616231255284,33334.53756136806,28306.00769112676,28306.00769112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24308470514927982,-0.24308470514927982,-0.24308470514927982,0.0,0.0,0.0,-0.020286223358764358,-0.020286223358764358,-0.020286223358764358,-0.22279848179051548,-0.22279848179051548,-0.22279848179051548,0.0,0.0,0.0,21425.250157575963
2011-06-28,28310.853563687804,10871.712662680073,33553.13630758364,28310.853563687804,28310.853563687804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18581017932976385,-0.18581017932976385,-0.18581017932976385,0.0,0.0,0.0,0.054709198811930954,0.054709198811930954,0.054709198811930954,-0.2405193781416948,-0.2405193781416948,-0.2405193781416948,0.0,0.0,0.0,23050.40878604029
2011-06-29,28315.699436248848,10789.670386109812,33883.23908159009,28315.699436248848,28315.699436248848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2383445435173831,-0.2383445435173831,-0.2383445435173831,0.0,0.0,0.0,0.018194041285420112,0.018194041285420112,0.018194041285420112,-0.2565385848028032,-0.2565385848028032,-0.2565385848028032,0.0,0.0,0.0,21566.806979740693
2011-06-30,28320.545308809888,18046.528885650965,41919.937582610444,28320.545308809888,28320.545308809888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03561537883376442,0.03561537883376442,0.03561537883376442,0.0,0.0,0.0,0.30616874700093044,0.30616874700093044,0.30616874700093044,-0.270553368167166,-0.270553368167166,-0.270553368167166,0.0,0.0,0.0,29329.192258761937
2011-07-01,28325.39118137093,5377.172341185814,29793.426623824893,28325.39118137093,28325.39118137093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3697181267385259,-0.3697181267385259,-0.3697181267385259,0.0,0.0,0.0,-0.08741452837721059,-0.08741452837721059,-0.08741452837721059,-0.2823035983613153,-0.2823035983613153,-0.2823035983613153,0.0,0.0,0.0,17852.98061465851
2011-07-03,28335.082926493018,-5205.695029999559,18223.484688223663,28335.082926493018,28335.082926493018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7618494024966105,-0.7618494024966105,-0.7618494024966105,0.0,0.0,0.0,-0.4636340986877545,-0.4636340986877545,-0.4636340986877545,-0.298215303808856,-0.298215303808856,-0.298215303808856,0.0,0.0,0.0,6748.016929252403
2011-07-04,28339.92879905406,7560.9982876761105,31074.337146485897,28339.92879905406,28339.92879905406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32239967662972907,-0.32239967662972907,-0.32239967662972907,0.0,0.0,0.0,-0.02028622335738886,-0.02028622335738886,-0.02028622335738886,-0.3021134532723402,-0.3021134532723402,-0.3021134532723402,0.0,0.0,0.0,19203.144918529488
2011-07-05,28344.7746716151,8966.407785943962,33356.44853797256,28344.7746716151,28344.7746716151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24851555469608272,-0.24851555469608272,-0.24851555469608272,0.0,0.0,0.0,0.054709198810648646,0.054709198810648646,0.054709198810648646,-0.3032247535067314,-0.3032247535067314,-0.3032247535067314,0.0,0.0,0.0,21300.6572713632
2011-07-06,28349.620543039648,7371.063569029972,31778.890044368763,28349.620543039648,28349.620543039648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28336498377511865,-0.28336498377511865,-0.28336498377511865,0.0,0.0,0.0,0.018194041285061316,0.018194041285061316,0.018194041285061316,-0.30155902506017995,-0.30155902506017995,-0.30155902506017995,0.0,0.0,0.0,20316.330777830448
2011-07-07,28354.466414464194,16421.496637827542,40261.151271908224,28354.466414464194,28354.466414464194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008987188927991024,0.008987188927991024,0.008987188927991024,0.0,0.0,0.0,0.30616874700003305,0.30616874700003305,0.30616874700003305,-0.29718155807204205,-0.29718155807204205,-0.29718155807204205,0.0,0.0,0.0,28609.29336108336
2011-07-08,28359.312285888744,6252.854449492267,30302.431507275272,28359.312285888744,28359.312285888744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.377624882763897,-0.377624882763897,-0.377624882763897,0.0,0.0,0.0,-0.08741452837685498,-0.08741452837685498,-0.08741452837685498,-0.290210354387042,-0.290210354387042,-0.290210354387042,0.0,0.0,0.0,17650.130308665262
2011-07-10,28369.004028737836,-4658.297570706583,18908.16348849517,28369.004028737836,28369.004028737836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7328313641453869,-0.7328313641453869,-0.7328313641453869,0.0,0.0,0.0,-0.4636340986885771,-0.4636340986885771,-0.4636340986885771,-0.2691972654568099,-0.2691972654568099,-0.2691972654568099,0.0,0.0,0.0,7579.308106911913
2011-07-11,28373.849900162382,8706.13229397372,32422.427287811086,28373.849900162382,28373.849900162382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27589995513854826,-0.27589995513854826,-0.27589995513854826,0.0,0.0,0.0,-0.020286223359604755,-0.020286223359604755,-0.020286223359604755,-0.25561373177894353,-0.25561373177894353,-0.25561373177894353,0.0,0.0,0.0,20545.50598559968
2011-07-12,28378.695771586925,10807.010534872901,35140.181025083846,28378.695771586925,28378.695771586925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1856312151325641,-0.1856312151325641,-0.1856312151325641,0.0,0.0,0.0,0.054709198812671195,0.054709198812671195,0.054709198812671195,-0.24034041394523525,-0.24034041394523525,-0.24034041394523525,0.0,0.0,0.0,23110.723991629886
2011-07-13,28383.541643011475,11527.53857254893,35302.51138633634,28383.541643011475,28383.541643011475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20548576113795158,-0.20548576113795158,-0.20548576113795158,0.0,0.0,0.0,0.01819404128467067,0.01819404128467067,0.01819404128467067,-0.22367980242262225,-0.22367980242262225,-0.22367980242262225,0.0,0.0,0.0,22551.127984706516
2011-07-14,28388.38751443602,19480.82033297766,43841.619167690114,28388.38751443602,28388.38751443602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10021834160626436,0.10021834160626436,0.10021834160626436,0.0,0.0,0.0,0.306168747000353,0.306168747000353,0.306168747000353,-0.20595040539408868,-0.20595040539408868,-0.20595040539408868,0.0,0.0,0.0,31233.424632008777
2011-07-15,28393.233385860567,8591.275226838294,32055.12728064417,28393.233385860567,28393.233385860567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489357842411044,-0.27489357842411044,-0.27489357842411044,0.0,0.0,0.0,-0.08741452837649935,-0.08741452837649935,-0.08741452837649935,-0.18747905004761106,-0.18747905004761106,-0.18747905004761106,0.0,0.0,0.0,20588.115857390436
2011-07-17,28402.925128709663,-412.3024008571516,23469.052955551902,28402.925128709663,28402.925128709663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6132482229836766,-0.6132482229836766,-0.6132482229836766,0.0,0.0,0.0,-0.46363409868826855,-0.46363409868826855,-0.46363409868826855,-0.14961412429540807,-0.14961412429540807,-0.14961412429540807,0.0,0.0,0.0,10984.881765990047
2011-07-18,28407.771000442655,11348.705506646396,35302.42649507169,28407.771000442655,28407.771000442655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15113542313355469,-0.15113542313355469,-0.15113542313355469,0.0,0.0,0.0,-0.020286223358229244,-0.020286223358229244,-0.020286223358229244,-0.13084919977532541,-0.13084919977532541,-0.13084919977532541,0.0,0.0,0.0,24114.35051000963
2011-07-19,28412.616872175648,14435.910691589837,38056.88281299656,28412.616872175648,28412.616872175648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05787748479789291,-0.05787748479789291,-0.05787748479789291,0.0,0.0,0.0,0.0547091988129105,0.0547091988129105,0.0547091988129105,-0.11258668361080341,-0.11258668361080341,-0.11258668361080341,0.0,0.0,0.0,26768.166071087948
2011-07-20,28417.462743908636,14579.040046344708,37683.74938028156,28417.462743908636,28417.462743908636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07689588165479647,-0.07689588165479647,-0.07689588165479647,0.0,0.0,0.0,0.018194041284280024,0.018194041284280024,0.018194041284280024,-0.09508992293907649,-0.09508992293907649,-0.09508992293907649,0.0,0.0,0.0,26232.27689182345
2011-07-21,28422.30861564163,22518.522281042515,46690.688570272774,28422.30861564163,28422.30861564163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22757573121042102,0.22757573121042102,0.22757573121042102,0.0,0.0,0.0,0.3061687469994557,0.3061687469994557,0.3061687469994557,-0.07859301578903467,-0.07859301578903467,-0.07859301578903467,0.0,0.0,0.0,34890.53628153452
2011-07-22,28427.15448737462,11797.805989907454,35944.21309602167,28427.15448737462,28427.15448737462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1507118969206314,-0.1507118969206314,-0.1507118969206314,0.0,0.0,0.0,-0.08741452837705599,-0.08741452837705599,-0.08741452837705599,-0.0632973685435754,-0.0632973685435754,-0.0632973685435754,0.0,0.0,0.0,24142.844110526552
2011-07-24,28436.846230840605,1078.7673260903584,26046.760691151158,28436.846230840605,28436.846230840605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5005727194719048,-0.5005727194719048,-0.5005727194719048,0.0,0.0,0.0,-0.4636340986880847,-0.4636340986880847,-0.4636340986880847,-0.036938620783820084,-0.036938620783820084,-0.036938620783820084,0.0,0.0,0.0,14202.136779864337
2011-07-25,28441.692102573597,14763.598363678993,39463.49569836495,28441.692102573597,28441.692102573597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04638464987282072,-0.04638464987282072,-0.04638464987282072,0.0,0.0,0.0,-0.020286223358401842,-0.020286223358401842,-0.020286223358401842,-0.02609842651441889,-0.02609842651441889,-0.02609842651441889,0.0,0.0,0.0,27122.43417260515
2011-07-26,28446.53797430659,17311.628083819018,40898.18729580241,28446.53797430659,28446.53797430659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037803570451157835,0.037803570451157835,0.037803570451157835,0.0,0.0,0.0,0.054709198813411436,0.054709198813411436,0.054709198813411436,-0.0169056283622536,-0.0169056283622536,-0.0169056283622536,0.0,0.0,0.0,29521.91867670983
2011-07-27,28451.383846039575,16299.452502087652,40146.437812677264,28451.383846039575,28451.383846039575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008811469897046634,0.008811469897046634,0.008811469897046634,0.0,0.0,0.0,0.01819404128558648,0.01819404128558648,0.01819404128558648,-0.009382571388539852,-0.009382571388539852,-0.009382571388539852,0.0,0.0,0.0,28702.082358328273
2011-07-28,28456.22971391441,24944.95747724803,48590.84140254713,28456.22971391441,28456.22971391441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302649364827662,0.302649364827662,0.302649364827662,0.0,0.0,0.0,0.3061687469996576,0.3061687469996576,0.3061687469996576,-0.0035193821719956137,-0.0035193821719956137,-0.0035193821719956137,0.0,0.0,0.0,37068.489562220646
2011-07-29,28461.075581789242,12806.59003399038,37386.5243800112,28461.075581789242,28461.075581789242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08669153677129471,-0.08669153677129471,-0.08669153677129471,0.0,0.0,0.0,-0.08741452837655583,-0.08741452837655583,-0.08741452837655583,0.0007229916052611252,0.0007229916052611252,0.0007229916052611252,0.0,0.0,0.0,25993.741201439963
